ligand,receptor,source,target,label
GLS_SLC1A2,GRIK3_GRIK5,COMPLEX:O94925_P43004,Q13003_NA,1
NTS,NTSR2,P30990,O95665,1
IL2,CD53,P60568,P19397,1
CALM3,KCNQ5,P0DP25,Q9NR82,1
INHA,TGFBR3,P05111,Q03167,1
LAMB2,ITGA3_ITGB1,P55268,P26006_P05556,1
SEMA6A,PLXNA4,Q9H2E6,Q9HCM2,1
WNT3,FZD8,P56703,Q9H461,1
GNAS,PTGDR,Q5JWF2,Q13258,1
WNT1,FZD3_LRP6,P04628,Q9NPG1_O75581,1
NTNG2,LRRC4C,Q96CW9,Q9HCJ2,1
NOG,BMP8B,Q13253,P34820,1
GAD1_SLC6A12,GABRA1_GABRB2_GABRG2,COMPLEX:P48065_Q99259,NA_NA_NA,1
NBL1,BMP8B,P41271,P34820,1
SEMA3A,PLXNA1,Q14563,Q9UIW2,1
VTN,ITGA8_ITGB1,P04004,P53708_P05556,1
NMS,NMUR2,Q5H8A3,Q9GZQ4,1
IL17RD,FGFR2,Q8NFM7,P21802,1
NPS,VIPR1,P0C0P6,P32241,1
ADGRE5,LPAR1,P48960,Q92633,1
LRPAP1,SORT1,P30533,Q99523,1
FN1,SDC4,P02751,P31431,1
SEMA3E,NRP1,O15041,O14786,1
FGA,ITGA5,P02671,P08648,1
COL2A1,SDC1,P02458,P18827,1
BTC,ERBB2,P35070,P04626,1
ARF1,INSR,P84077,P06213,1
DEFB103A,CCR2,P81534,P41597,1
SLC6A4_TPH2,HTR1E,COMPLEX:P31645_Q8IWU9,P28566,1
GAD1_SLC6A6,GABRA1_GABRB2_GABRG2,COMPLEX:P31641_Q99259,NA_NA_NA,1
HCRT,HCRTR1,O43612,O43613,1
WNT3,FZD8_LRP5,P56703,Q9H461_O75197,1
IFNB1,IFNAR1,P01574,P17181,1
CHAT_SLC10A4,CHRM3,COMPLEX:P28329_Q96EP9,P20309,1
TNFSF4,TRAF2,P23510,Q12933,1
CXCL11,CXCR3,O14625,P49682,1
IL16,CD4,Q14005,P01730,1
HLA-C,CD8B,P10321,P10966,1
HLA-DRB1,CD4,P01911,P01730,1
FGF11,FGFR1,Q92914,P11362,1
ICAM2,ITGB2,P13598,P05107,1
FGF11,FGFR2,Q92914,P21802,1
IL16,KCNJ10,Q14005,P78508,1
GLS2_SLC1A2,GRIK2_GRIK5,COMPLEX:P43004_Q9UI32,Q13002_NA,1
GLS2_SLC1A7,GRIK2,COMPLEX:O00341_Q9UI32,Q13002,1
GLS_SLC17A6,GRIN1_GRIN2A,COMPLEX:O94925_Q9P2U8,NA_NA,1
IL17RD,FGFR1,Q8NFM7,P11362,1
GAD1_SLC6A1,GABRA3_GABRB3_GABRG2,COMPLEX:P30531_Q99259,NA_NA_NA,1
HLA-C,CD3G,P10321,P09693,1
C1QTNF5,MFRP,Q9BXJ0,Q9BY79,1
DUSP18,ITGA7,Q8NEJ0,Q13683,1
COMP,ITGAV_ITGB3,P49747,P06756_P05106,1
PNMT_SLC18A1,ADRA2A,COMPLEX:P11086_P54219,P08913,1
GNAI2,CCR5,P04899,P51681,1
CCN1,ITGB2,O00622,P05107,1
COL4A5,ITGA3_ITGB1,P29400,P26006_P05556,1
VEGFA,ITGB3,P15692,P05106,1
NBL1,BMP2,P41271,P12643,1
EFNA5,EPHA7,P52803,Q15375,1
HPX,LRP1,P02790,Q07954,1
CCN1,ITGA5,O00622,P08648,1
WNT2,FZD5,P09544,Q13467,1
IGFBP4,IGFL3,P22692,Q6UXB1,1
HSPG2,SDC1,P98160,P18827,1
CHAT,CHRM4,COMPLEX:P28329,P08173,1
AGRN,LRP1,O00468,Q07954,1
AGT,ADRA2A,P01019,P08913,1
CALM1,GRM7,P0DP23,Q14831,1
VTN,NECTIN2,P04004,Q92692,1
MT-RNR2,GRM7,Q8IVG9,Q14831,1
CFC1,ACVR1B,P0CG37,P36896,1
CHAT_SLC18A3,CHRNA1_CHRNB1_CHRND_CHRNE,COMPLEX:P28329_Q16572,P02708_P11230_Q07001_Q04844,1
LPL,LRP2,P06858,P98164,1
CDH1,ITGB7,P12830,P26010,1
HLA-F,KIR3DS1,P30511,Q14943,1
GAD2_SLC6A8,GABRA1_GABRB2_GABRG2,COMPLEX:P48029_Q05329,NA_NA_NA,1
ZNRF3,FZD3_LRP5,Q9ULT6,Q9NPG1_O75197,1
UBB,FGFR2,P0CG47,P21802,1
IL23A,IL12RB2,Q9NPF7,Q99665,1
TCTN1,TMEM67,Q2MV58,Q5HYA8,1
COL6A5,ITGA3_ITGB1,A8TX70,P26006_P05556,1
PNMT,ADRA2A,COMPLEX:P11086,P08913,1
DLL3,NOTCH4,Q9NYJ7,Q99466,1
CBR1,PTGFR,COMPLEX:P16152,P43088,1
NPY,MC4R,P01303,P32245,1
NTS,SORT1,P30990,Q99523,1
BMP2,BMPR1B,P12643,O00238,1
IL18,IL18RAP,Q14116,O95256,1
COL1A1,CD93,P02452,Q9NPY3,1
MYOC,FZD4,Q99972,Q9ULV1,1
LHB,PTH1R,P01229,Q03431,1
IL1RN,IL1B_IL1R1_IL1RAP,P18510,P01584_P14778_Q9NPH3,1
BAMBI,ACVR1B_TGFBR2,Q13145,P36896_P37173,1
CCL8,CCR5,P80075,P51681,1
CALM2,ADCY8,P0DP24,P40145,1
SEMA4A,PLXNB1,Q9H3S1,O43157,1
GLS2_SLC1A6,GRIK3_GRIK5,COMPLEX:P48664_Q9UI32,Q13003_NA,1
GLS_SLC1A3,GRIK2_GRIK5,COMPLEX:O94925_P43003,Q13002_NA,1
GNAI2,F2R,P04899,P25116,1
WNT9A,FZD5_LRP5,O14904,Q13467_O75197,1
GPR15LG,SUSD2,Q6UWK7,Q9UGT4,1
WNT5A,FZD1,P41221,Q9UP38,1
BMP7,ACVR1,P18075,Q04771,1
THBS1,SCARB1,P07996,Q8WTV0,1
INHBC,ACVR2B,P55103,Q13705,1
CALM2,SCN10A,P0DP24,Q9Y5Y9,1
KITLG,EPOR,P21583,P19235,1
LYZ,ITGAL,P61626,P20701,1
IGFL1,IGFLR1,Q6UW32,Q9H665,1
COL4A1,CD93,P02462,Q9NPY3,1
SELL,CD34,P14151,P28906,1
GIP,ADCYAP1R1,P09681,P41586,1
INHBA,BAMBI,P08476,Q13145,1
GDF5,ACVR2B_BMPR1A,P43026,Q13705_P36894,1
WNT3A,FZD10_LRP6,P56704,Q9ULW2_O75581,1
CGA,RAMP2,P01215,O60895,1
LAMA5,SV2B,O15230,Q7L1I2,1
GAD2_SLC6A12,GABRA4_GABRB3_GABRD,COMPLEX:P48065_Q05329,NA_NA_NA,1
THBS2,ITGAV_ITGB3,P35442,P06756_P05106,1
GLS_SLC17A6,GRIK3_GRIK5,COMPLEX:O94925_Q9P2U8,Q13003_NA,1
GHRH,PTH1R,P01286,Q03431,1
CDH4,CDH4,P55283,P55283,1
CCL19,GRM7,Q99731,Q14831,1
SLIT2,DCC,O94813,P43146,1
RTN4,LINGO1,Q9NQC3,Q96FE5,1
FGG,ITGA2B,P02679,P08514,1
IAPP,CALCR_RAMP3,P10997,P30988_O60896,1
CALM2,AQP6,P0DP24,Q13520,1
WNT8B,FZD7_LRP5,Q93098,O75084_O75197,1
ITGB3BP,ITGB3,Q13352,P05106,1
COL4A3,ADGRG6,Q01955,Q86SQ4,1
ALDH1A1,CRABP2_RARG_RXRG,COMPLEX:P00352,NA_NA_NA,1
LIF,IL6ST_LIFR,P15018,P40189_P42702,1
HSPG2,CHRM3,P98160,P20309,1
IFNA2,IFNA2_IFNAR1_IFNAR2,P01563,P01563_P17181_P48551,1
IFNA10,IFNA2_IFNAR1_IFNAR2,P01566,P01563_P17181_P48551,1
L1CAM,ERBB2,P32004,P04626,1
BMP10,BMPR2,O95393,Q13873,1
GHRH,RAMP3,P01286,O60896,1
IFNA8,IFNAR1,P32881,P17181,1
LEFTY1,BMP7,O75610,P18075,1
GLS2_SLC1A3,GRIN1_GRIN2B,COMPLEX:P43003_Q9UI32,NA_NA,1
LPA,ITGAM,P08519,P11215,1
FRZB,WNT8B,Q92765,Q93098,1
SULT1A1,PPARA,COMPLEX:P50225,Q07869,1
COL4A2,SDC4,P08572,P31431,1
F12,CD93,P00748,Q9NPY3,1
GLS2_SLC1A3,GRIA4,COMPLEX:P43003_Q9UI32,P48058,1
ANXA1,ADRA2A,P04083,P08913,1
PNMT,ADRA1D,COMPLEX:P11086,P25100,1
PSAP,A0A6I8PL36,P07602,A0A6I8PL36,1
LAMB3,CD44,Q13751,P16070,1
SEMA3A,NRP2,Q14563,O60462,1
GLS2_SLC17A7,GRIN1_GRIN2D,COMPLEX:Q9P2U7_Q9UI32,NA_O15399,1
CSF3,CSF3R,P09919,Q99062,1
SERPINF1,WNT9A,P36955,O14904,1
APOD,LEPR,P05090,P48357,1
IGFBP4,IGF1,P22692,P05019,1
WNT3A,FZD3_LRP6,P56704,Q9NPG1_O75581,1
FGF4,NRP1,P08620,O14786,1
WNT10A,FZD3_LRP5,Q9GZT5,Q9NPG1_O75197,1
PPBP,GRM7,P02775,Q14831,1
GNAI2,TSHR,P04899,P16473,1
ERBB2,EGF,P04626,P01133,1
CCL21,ADRA2A,O00585,P08913,1
THBS1,ITGA4,P07996,P13612,1
RTN4,CNTNAP1,Q9NQC3,P78357,1
COL2A1,ITGB1,P02458,P05556,1
PDYN,ADRA2A,P01213,P08913,1
IL11,IL11RA,P20809,Q14626,1
HSP90AA1,CFTR,P07900,P13569,1
GREM1,BMP2,O60565,P12643,1
RSPO3,LGR5,Q9BXY4,O75473,1
GAD1,GRM4,Q99259,Q14833,1
PTGES,PTGER1,COMPLEX:O14684,P34995,1
BAMBI,ACVR2A_BMPR1A,Q13145,P27037_P36894,1
SOSTDC1,LRP6,Q6X4U4,O75581,1
GNAI2,EGFR,P04899,P00533,1
FN1,IL17RC,P02751,Q8NAC3,1
TREM2,SEMA6D,Q9NZC2,Q8NFY4,1
CCN2,ITGB2,P29279,P05107,1
GLS_SLC1A7,GRM1,COMPLEX:O00341_O94925,Q13255,1
WNT3,FZD5,P56703,Q13467,1
GAD1_SLC6A13,GABRA1_GABRB2_GABRG2,COMPLEX:Q99259_Q9NSD5,NA_NA_NA,1
HLA-G,LILRB2,P17693,Q8N423,1
WNT3A,FZD4_LRP6,P56704,Q9ULV1_O75581,1
GCG,GLP2R,P01275,O95838,1
BMP6,ACVR2B,P22004,Q13705,1
SFRP1,WNT8A,Q8N474,Q9H1J5,1
FGF18,FGFR1,O76093,P11362,1
SLITRK1,PTPRS,Q96PX8,Q13332,1
COL4A5,ITGA1,P29400,P56199,1
B2M,CD247,P61769,P20963,1
GLS2_SLC1A3,GRIK2,COMPLEX:P43003_Q9UI32,Q13002,1
SDC1,ADGRA2,P18827,Q96PE1,1
PNOC,GRM7,Q13519,Q14831,1
BAMBI,FZD3_LRP5,Q13145,Q9NPG1_O75197,1
CTF1,LIFR,Q16619,P42702,1
NPY,NPY4R2,P01303,P0DQD5,1
GLS2_SLC1A1,GRIK2,COMPLEX:P43005_Q9UI32,Q13002,1
ADAM15,ITGA9,Q13444,Q13797,1
EFNA3,EPHA1,P52797,P21709,1
TAC1,CXCR3,P20366,P49682,1
COL5A1,ITGB1,P20908,P05556,1
LAMC3,SV2A,Q9Y6N6,Q7L0J3,1
WNT8B,FZD3_LRP6,Q93098,Q9NPG1_O75581,1
COL1A2,ITGA1,P08123,P56199,1
VEGFD,FLT1,O43915,P17948,1
TNFSF13,TNFRSF17,O75888,Q02223,1
GLS_SLC17A6,GRIA3,COMPLEX:O94925_Q9P2U8,P42263,1
PECAM1,EFNB2,P16284,P52799,1
ALDH1A1,RORB,COMPLEX:P00352,Q92753,1
CD40LG,ITGAM,P29965,P11215,1
GCG,TSHR,P01275,P16473,1
FCER2,CR2,P06734,P20023,1
GLS2_SLC1A2,GRIN1_GRIN2D,COMPLEX:P43004_Q9UI32,NA_O15399,1
INHA,ACVR1C,P05111,Q8NER5,1
CCL7,ACKR4,P80098,Q9NPB9,1
CNTN2,CNTN2_CNTNAP2,Q02246,Q02246_Q9UHC6,1
CCL5,CCR5,P13501,P51681,1
CRH,GPR84,P06850,Q9NQS5,1
CCL25,CCR9,O15444,P51686,1
DRAXIN,WNT7B,Q8NBI3,P56706,1
COMP,ITGB3,P49747,P05106,1
IL12B_IL23A,IL12RB1_IL23R,COMPLEX:P29460_Q9NPF7,P42701_Q5VWK5,1
AGRP,MC2R,O00253,Q01718,1
IGFBP4,WNT9A,P22692,O14904,1
CCL19,CXCR3,Q99731,P49682,1
GAD1_SLC6A13,GABRA2_GABRB3_GABRG2,COMPLEX:Q99259_Q9NSD5,NA_NA_NA,1
TNC,ITGAV_ITGB6,P24821,P06756_P18564,1
PTH,GPR20,P01270,Q99678,1
GAD1_SLC6A6,GABRA4_GABRB3_GABRG2,COMPLEX:P31641_Q99259,NA_NA_NA,1
WNT2,FZD8_LRP5,P09544,Q9H461_O75197,1
CTSG,F2RL1,P08311,P55085,1
GAD2_SLC6A6,GABRA6_GABRB3_GABRD,COMPLEX:P31641_Q05329,NA_NA_NA,1
AFDN,EPHA7,P55196,Q15375,1
SLURP2,CHRNA2,P0DP57,Q15822,1
CORT,GRM7,O00230,Q14831,1
VEGFD,KDR,O43915,P35968,1
TGFB1,ITGB3,P01137,P05106,1
IL23A,IL12RB1,Q9NPF7,P42701,1
GNAS,ADCY1,Q5JWF2,Q08828,1
RSPO2,WNT8A,Q6UXX9,Q9H1J5,1
WNT3A,FZD4_LRP5,P56704,Q9ULV1_O75197,1
GAD1_SLC6A13,GABRA1_GABRB3,COMPLEX:Q99259_Q9NSD5,NA_NA,1
CDH3,CDH3,P22223,P22223,1
CNTN2,CNTN2,Q02246,Q02246,1
CXCL14,CXCR4,O95715,P61073,1
GLS2_SLC1A6,GRIK2,COMPLEX:P48664_Q9UI32,Q13002,1
HSD17B3,AR,COMPLEX:P37058,P10275,1
INS,INSR,P01308,P06213,1
DBH_SLC18A2,ADRB1,COMPLEX:P09172_Q05940,P08588,1
PORCN,WNT7B,Q9H237,P56706,1
CALM3,PDE1B,P0DP25,Q01064,1
COL4A2,ITGA11_ITGB1,P08572,Q9UKX5_P05556,1
FGF6,SDC4,P10767,P31431,1
SELE,SELPLG,P16581,Q14242,1
TNC,EGFR,P24821,P00533,1
BMP7,BMPR1B,P18075,O00238,1
WNT1,RYK,P04628,P34925,1
FGF10,FGFR2,O15520,P21802,1
CHAT,CHRM5,COMPLEX:P28329,P08912,1
SHBG,CD177,P04278,Q8N6Q3,1
COL4A6,CD44,Q14031,P16070,1
PTH,PTH2R,P01270,P49190,1
AGRP,MC4R,O00253,P32245,1
BMP10,BMPR1B,O95393,O00238,1
TGM2,ITGA9,P21980,Q13797,1
NMU,ADRA2A,P48645,P08913,1
EGFR,AREG,P00533,P15514,1
WNT1,FZD5,P04628,Q13467,1
WNT4,FZD1_LRP6,P56705,Q9UP38_O75581,1
SLC18A1_TPH1,HTR2C,COMPLEX:P17752_P54219,P28335,1
RLN3,TSHR,Q8WXF3,P16473,1
COL1A1,ITGA2_ITGB1,P02452,P17301_P05556,1
TPH1,HTR5A,P17752,P47898,1
SRD5A1,AR,COMPLEX:P18405,P10275,1
EFNA5,EPHB6,P52803,O15197,1
VTN,ITGB3,P04004,P05106,1
EFNA5,EPHA1,P52803,P21709,1
SPTBN2,PTPRA,O15020,P18433,1
UCN3,CRHR2,Q969E3,Q13324,1
IL26,IL10RB_IL20RA,Q9NPH9,Q08334_Q9UHF4,1
LRFN5,PTPRS,Q96NI6,Q13332,1
S100A8,TLR4,P05109,O00206,1
FRZB,WNT10A,Q92765,Q9GZT5,1
DDC_SLC6A3,DRD1,COMPLEX:P20711_Q01959,P21728,1
LEFTY1,BMP2,O75610,P12643,1
WNT16,FZD6,Q9UBV4,O60353,1
CCL4L1,ACKR2,Q8NHW4,O00590,1
BMP6,BMPR1B,P22004,O00238,1
CER1,WNT7A,O95813,O00755,1
GNAI2,ADRA2A,P04899,P08913,1
DKK2,WNT10B,Q9UBU2,O00744,1
HSD17B1,NR1I2,COMPLEX:P14061,O75469,1
FARP2,PLXNA3,O94887,P51805,1
CCL5,CCR4,P13501,P51679,1
NELL2,ROBO3,Q99435,Q96MS0,1
HLA-C,NOTCH4,P10321,Q99466,1
SHBG,SLC37A1,P04278,P57057,1
CRIPTO,EGFR,P13385,P00533,1
WNT1,FZD8,P04628,Q9H461,1
PTHLH,PTH2R,P12272,P49190,1
ADAM15,ITGB3,Q13444,P05106,1
SULT1A1,PPARG,COMPLEX:P50225,P37231,1
SERPINF1,WNT7A,P36955,O00755,1
ADAM2,ITGA9,Q99965,Q13797,1
IGF1,GPC3_IGF1R,P05019,P51654_P08069,1
NRG3,ERBB3,P56975,P21860,1
C5,C5AR1,P01031,P21730,1
SHANK1,ADGRB2,Q9Y566,O60241,1
RSPO3,LGR6,Q9BXY4,Q9HBX8,1
CCL7,CCR1,P80098,P32246,1
BMP3,BMPR2,P12645,Q13873,1
ARF4,EGFR,P18085,P00533,1
LAMA2,ITGA7_ITGB1,P24043,Q13683_P05556,1
SPP1,S1PR1,P10451,P21453,1
GLS_SLC1A6,GRIN1_GRIN2C,COMPLEX:O94925_P48664,NA_Q14957,1
CXCL16,CXCR6,Q9H2A7,O00574,1
TNC,ITGA9,P24821,Q13797,1
CADM3,EPB41L1,Q8N126,Q9H4G0,1
NBL1,BMP7,P41271,P18075,1
TGFB2,ACVR1_TGFBR2,P61812,Q04771_P37173,1
CCL5,ACKR2,P13501,O00590,1
RLN3,RAMP2,Q8WXF3,O60895,1
MDK,SDC1,P21741,P18827,1
IFNA8,IFNA2_IFNAR1_IFNAR2,P32881,P01563_P17181_P48551,1
GAD2_SLC6A8,GABRA4_GABRB3_GABRD,COMPLEX:P48029_Q05329,NA_NA_NA,1
WNT3,FZD5_LRP5,P56703,Q13467_O75197,1
VTN,ITGAV_ITGB8,P04004,P06756_P26012,1
COL1A2,SDC1,P08123,P18827,1
NPY,GRM7,P01303,Q14831,1
COL4A6,SDC4,Q14031,P31431,1
CELA3B,CHRM3,P08861,P20309,1
PRND,RPSA,Q9UKY0,P08865,1
GDF9,ORAI2,O60383,Q96SN7,1
WNT1,FZD1,P04628,Q9UP38,1
APOB,ITGB2,P04114,P05107,1
WNT5A,LRP2,P41221,P98164,1
IAPP,RAMP3,P10997,O60896,1
FN1,CD44,P02751,P16070,1
IBSP,ITGAV_ITGB5,P21815,P06756_P18084,1
NOTUM,WNT8B,Q6P988,Q93098,1
CRLF1,CNTFR,O75462,P26992,1
GAD2_SLC6A12,GABRA1_GABRB3,COMPLEX:P48065_Q05329,NA_NA,1
LAMB2,DAG1,P55268,Q14118,1
CCL7,CXCR3,P80098,P49682,1
IL26,IL10RB,Q9NPH9,Q08334,1
OCLN,OCLN,Q16625,Q16625,1
IL4,IL4R,P05112,P24394,1
LHB,ADRB2,P01229,P07550,1
CGA,VIPR1,P01215,P32241,1
GLS_SLC1A1,GRIA1,COMPLEX:O94925_P43005,P42261,1
WNT10A,FZD2_LRP6,Q9GZT5,Q14332_O75581,1
COL4A4,ITGA1,P53420,P56199,1
ICAM5,ITGAL,Q9UMF0,P20701,1
GNAS,VIPR1,Q5JWF2,P32241,1
WNT1,FZD4_LRP6,P04628,Q9ULV1_O75581,1
GAD1_SLC6A13,GABRA6_GABRB3_GABRG2,COMPLEX:Q99259_Q9NSD5,NA_NA_NA,1
SLURP1,CHRNB2,P55000,P17787,1
ANOS1,SDC2,P23352,P34741,1
SEMA3F,NRP1,Q13275,O14786,1
RSPO4,LGR4,Q2I0M5,Q9BXB1,1
IBSP,ITGB3,P21815,P05106,1
RSPO2,WNT1,Q6UXX9,P04628,1
BAMBI,FZD8_LRP6,Q13145,Q9H461_O75581,1
ICAM4,ITGB2,Q14773,P05107,1
IL16,CCR5,Q14005,P51681,1
SIRPG,CD47,Q9P1W8,Q08722,1
GHRH,GPR20,P01286,Q99678,1
RLN3,PTH1R,Q8WXF3,Q03431,1
FN1,ITGAV_ITGB8,P02751,P06756_P26012,1
COL4A4,ITGA3_ITGB1,P53420,P26006_P05556,1
CCN2,NTRK1,P29279,P04629,1
COL4A6,CD93,Q14031,Q9NPY3,1
SLC18A2_TPH1,HTR1D,COMPLEX:P17752_Q05940,P28221,1
DKK1,WNT3A,O94907,P56704,1
ERBB2,HLA-B,P04626,P01889,1
COL6A2,SDC1,P12110,P18827,1
WNT3,FZD1_LRP6,P56703,Q9UP38_O75581,1
GAD1_SLC6A6,GABRA4_GABRB3_GABRD,COMPLEX:P31641_Q99259,NA_NA_NA,1
COL4A5,CD47,P29400,Q08722,1
BMP3,ACVR1,P12645,Q04771,1
PMCH,GRM7,P20382,Q14831,1
GHRH,VIPR1,P01286,P32241,1
NPY,NPY1R,P01303,P25929,1
SELPLG,ESAM,Q14242,Q96AP7,1
GAL,GALR2_GPR151,P22466,O43603_Q8TDV0,1
CCL11,ACKR4,P51671,Q9NPB9,1
GAD1_SLC32A1,GABRA4_GABRB2_GABRD,COMPLEX:Q99259_Q9H598,NA_NA_NA,1
SLIT3,ROBO2,O75094,Q9HCK4,1
CD40LG,TRAF3,P29965,Q13114,1
PLAU,LRP2,P00749,P98164,1
CDH7,CDH7,Q9ULB5,Q9ULB5,1
DRAXIN,WNT4,Q8NBI3,P56705,1
NCR3LG1,NCR3,Q68D85,O14931,1
ECM1,CACHD1,Q16610,Q5VU97,1
RIMS1,SLC17A7,Q86UR5,Q9P2U7,1
COL4A2,ITGAV_ITGB8,P08572,P06756_P26012,1
GPC6,LRP2,Q9Y625,P98164,1
NTN4,NTRK2,Q9HB63,Q16620,1
THBS4,ITGAV_ITGB3,P35443,P06756_P05106,1
LAMC2,SV2A,Q13753,Q7L0J3,1
FRAS1_FREM1_NPNT,ITGA8_ITGB1,COMPLEX:Q5H8C1_Q6UXI9_Q86XX4,P53708_P05556,1
GAD1_SLC32A1,GABRA6_GABRB3_GABRG2,COMPLEX:Q99259_Q9H598,NA_NA_NA,1
CGA_CGB2,LHCGR,COMPLEX:P01215_Q6NT52,P22888,1
IL12B,IL23R,P29460,Q5VWK5,1
GLS2_SLC1A7,GRM1,COMPLEX:O00341_Q9UI32,Q13255,1
CCN2,ITGA5,P29279,P08648,1
NLGN3,NRXN2,Q9NZ94,P58401,1
WNT5A,ROR1,P41221,Q01973,1
TAC4,TACR2,Q86UU9,P21452,1
A0A087WWS6,IFNAR1,A0A087WWS6,P17181,1
VEGFA,NRP2,P15692,O60462,1
NOTUM,WNT10B,Q6P988,O00744,1
IGFBP4,WNT10A,P22692,Q9GZT5,1
SLC18A1_TPH1,HTR2A,COMPLEX:P17752_P54219,P28223,1
EDN1,EDNRB,P05305,P24530,1
GAD1_SLC6A6,GABRA6_GABRB3_GABRD,COMPLEX:P31641_Q99259,NA_NA_NA,1
CCL7,ACKR1,P80098,Q16570,1
LAMA5,ITGA6,O15230,P23229,1
EPHA1,EFNA3,P21709,P52797,1
DLK1,NOTCH4,P80370,Q99466,1
AGRP,MC3R,O00253,P41968,1
CCL5,GPR75,P13501,O95800,1
NCAM1,PTPRA,P13591,P18433,1
WNT3A,FZD2_LRP6,P56704,Q14332_O75581,1
HSP90AA1,FGFR3,P07900,P22607,1
MIA,CDH7,Q16674,Q9ULB5,1
APCDD1,FZD4_LRP5,Q8J025,Q9ULV1_O75197,1
GAD1_SLC6A1,GABRA4_GABRB3_GABRG2,COMPLEX:P30531_Q99259,NA_NA_NA,1
NTF4,NTRK2,P34130,Q16620,1
LTB,CD40,Q06643,P25942,1
GAST,CCKAR,P01350,P32238,1
HLA-E,KLRK1,P13747,P26718,1
GLS_SLC1A2,GRIA2,COMPLEX:O94925_P43004,P42262,1
GNAI2,ADCY1,P04899,Q08828,1
EFNB3,EPHB2,Q15768,P29323,1
PF4,SDC2,P02776,P34741,1
WNT5A,FZD10,P41221,Q9ULW2,1
CCL28,ACKR2,Q9NRJ3,O00590,1
FN1,ITGA2B,P02751,P08514,1
PTGDS,PTGDR,COMPLEX:P41222,Q13258,1
CLCF1,CNTFR_IL6ST_LIFR,Q9UBD9,P26992_P40189_P42702,1
ADM,TSHR,P35318,P16473,1
WNT3,FZD4_LRP6,P56703,Q9ULV1_O75581,1
CD72,SEMA4D,P21854,Q92854,1
TGFB1,ITGB6,P01137,P18564,1
GLS_SLC1A6,GRIK3,COMPLEX:O94925_P48664,Q13003,1
RYK,FZD9,P34925,O00144,1
UBB,RIPK1,P0CG47,Q13546,1
GIP,PTH1R,P09681,Q03431,1
GLS2_SLC1A3,GRM8,COMPLEX:P43003_Q9UI32,O00222,1
RSPO2,WNT7B,Q6UXX9,P56706,1
THBS1,ITGB3,P07996,P05106,1
HLA-G,CD8A,P17693,P01732,1
MMP9,ITGB2,P14780,P05107,1
ASIP,ATRN,P42127,O75882,1
SOSTDC1,WNT3,Q6X4U4,P56703,1
HMGB1,TLR4,P09429,O00206,1
ADM,CALCRL_GPER1_RAMP3,P35318,Q16602_Q99527_O60896,1
CALR,ITGA3,P27797,P26006,1
GLS_SLC1A2,GRIK2_GRIK4,COMPLEX:O94925_P43004,Q13002_NA,1
CCN2,LRP1,P29279,Q07954,1
VTN,CD47,P04004,Q08722,1
TSHB,GPR20,P01222,Q99678,1
NT5E_SLC29A3,ADORA1,COMPLEX:P21589_Q9BZD2,P30542,1
THBS1,ITGA6,P07996,P23229,1
RSPO2,WNT6,Q6UXX9,Q9Y6F9,1
AREG,ERBB3,P15514,P21860,1
PRSS3,F2RL1,P35030,P55085,1
EFNA3,EPHB1,P52797,P54762,1
FSHB,RAMP3,P01225,O60896,1
GRM5,EFNB2,P41594,P52799,1
TNC,ITGAV_ITGB3,P24821,P06756_P05106,1
CCL11,CXCR3,P51671,P49682,1
SLURP1,CHRNA1,P55000,P02708,1
RIMS2,ABCA1,Q9UQ26,O95477,1
FGF17,FGFR1,O60258,P11362,1
IL36RN,IL36A,Q9UBH0,Q9UHA7,1
LAMA4,SV2A,Q16363,Q7L0J3,1
SLC18A2_TPH2,HTR7,COMPLEX:Q05940_Q8IWU9,P34969,1
GAD1_SLC32A1,GABRA2_GABRB3_GABRG2,COMPLEX:Q99259_Q9H598,NA_NA_NA,1
IAPP,ADRB2,P10997,P07550,1
SLURP1,CHRND,P55000,Q07001,1
SRD5A2,AR,COMPLEX:P31213,P10275,1
CD86,CTLA4,P42081,P16410,1
GALP,GALR2_GPR151,Q9UBC7,O43603_Q8TDV0,1
GLS2_SLC1A7,GRIA3,COMPLEX:O00341_Q9UI32,P42263,1
DKK2,WNT8A,Q9UBU2,Q9H1J5,1
PF4,THBD,P02776,P07204,1
NCAM1,FGFR2,P13591,P21802,1
EFNA5,EPHA3,P52803,P29320,1
DKK1,WNT7B,O94907,P56706,1
RIMS1,CACNA1C,Q86UR5,Q13936,1
NTF4,NTRK3,P34130,Q16288,1
WNT2,FZD7_LRP5,P09544,O75084_O75197,1
ICAM3,CLEC4M,P32942,Q9H2X3,1
THBS1,TGFB2,P07996,P61812,1
APOE,CHRNA4,P02649,P43681,1
CLCF1,LIFR,Q9UBD9,P42702,1
ALDH1A1,CRABP2_RXRG,COMPLEX:P00352,NA_NA,1
TSLP,CRLF2,Q969D9,Q9HC73,1
IFNA1,IFNAR1_IFNAR2,P01562,P17181_P48551,1
WNT16,FZD1_LRP5,Q9UBV4,Q9UP38_O75197,1
ALDH1A3,CRABP2_RARA_RXRA,COMPLEX:P47895,NA_NA_P19793,1
FN1,TMPRSS6,P02751,Q8IU80,1
GLS2_SLC1A7,GRIK3_GRIK5,COMPLEX:O00341_Q9UI32,Q13003_NA,1
APCDD1,FZD2_LRP6,Q8J025,Q14332_O75581,1
AANAT,MTNR1B,Q16613,P49286,1
FRZB,WNT2B,Q92765,Q93097,1
