ligand,receptor,source,target,label
WNT7B,FZD4_LRP6,P56706,Q9ULV1_O75581,1
LAMB1,ITGA1,P07942,P56199,1
CXCL5,CXCR1,P42830,P25024,1
PTDSS1,SCARB1,P48651,Q8WTV0,1
IL18,CD48,Q14116,P09326,1
PLAU,LRP1,P00749,Q07954,1
GAD1_SLC6A6,GABRA5_GABRB3_GABRG2,COMPLEX:P31641_Q99259,NA_NA_NA,1
RLN3,VIPR1,Q8WXF3,P32241,1
JAM2,JAM2,P57087,P57087,1
PNMT,ADRA2B,COMPLEX:P11086,P18089,1
ANGPTL2,TIE1,Q9UKU9,P35590,1
GLS_SLC1A1,GRIK3_GRIK5,COMPLEX:O94925_P43005,Q13003_NA,1
GH1,GHR,P01241,P10912,1
NMU,NMUR2,P48645,Q9GZQ4,1
B2M,KIR2DL3,P61769,P43628,1
NPNT,ITGA8,Q6UXI9,P53708,1
DAGLB,CNR2,COMPLEX:Q8NCG7,P34972,1
WNT6,FZD4_LRP6,Q9Y6F9,Q9ULV1_O75581,1
LAMA1,SDC2,P25391,P34741,1
VEGFA,NRP2,P15692,O60462,1
BMP4,BMPR1A_BMPR2,P12644,P36894_Q13873,1
CALM1,SELL,P0DP23,P14151,1
GLS2_SLC17A8,GRM4,COMPLEX:Q8NDX2_Q9UI32,Q14833,1
GAD2_SLC6A1,GABRA6_GABRB3_GABRG2,COMPLEX:P30531_Q05329,NA_NA_NA,1
TGFB3,TGFBR3,P10600,Q03167,1
FGF7,FGFR1,P21781,P11362,1
WNT4,FZD10_LRP6,P56705,Q9ULW2_O75581,1
BDNF,DDR1,P23560,Q08345,1
GLS2_SLC17A6,GRIK1_GRIK5,COMPLEX:Q9P2U8_Q9UI32,P39086_NA,1
FRZB,WNT6,Q92765,Q9Y6F9,1
GHRH,ADRB2,P01286,P07550,1
PTPRC,SEMA4D,P08575,Q92854,1
HSP90AA1,LRP1,P07900,Q07954,1
WNT6,FZD4_LRP5,Q9Y6F9,Q9ULV1_O75197,1
THBS1,LRP5,P07996,O75197,1
CXCL16,CXCR6,Q9H2A7,O00574,1
PLG,ITGAM,P00747,P11215,1
NLGN3,NRXN1,Q9NZ94,P58400,1
CALM1,MIP,P0DP23,P30301,1
UBB,TGFBR2,P0CG47,P37173,1
NOTCH2,JAG2,Q04721,Q9Y219,1
GAD2_SLC6A8,GABRA4_GABRB3_GABRD,COMPLEX:P48029_Q05329,NA_NA_NA,1
CORT,SSTR5,O00230,P35346,1
BMP7,BMPR1B,P18075,O00238,1
CCL13,CCR9,Q99616,P51686,1
HPX,LRP1,P02790,Q07954,1
COL9A2,SDC1,Q14055,P18827,1
GNAI2,OPRD1,P04899,P41143,1
SLC6A4_TPH2,HTR2C,COMPLEX:P31645_Q8IWU9,P28335,1
GDF6,BMPR1B_BMPR2,Q6KF10,O00238_Q13873,1
COL2A1,ITGA2,P02458,P17301,1
EFNA5,EPHA5,P52803,P54756,1
SEMA4F,NRP2,O95754,O60462,1
GRM1,EFNB2,Q13255,P52799,1
GLS2_SLC1A3,GRIK1_GRIK5,COMPLEX:P43003_Q9UI32,P39086_NA,1
UBA52,NOTCH1,P62987,P46531,1
NT5E_SLC29A2,ADORA3,COMPLEX:P21589_Q14542,P0DMS8,1
F10,F3,P00742,P13726,1
APOA1,AMN_CUBN,P02647,NA_O60494,1
FN1,ITGA2,P02751,P17301,1
PCSK9,VLDLR,Q8NBP7,P98155,1
GNAS,CRHR1,Q5JWF2,P34998,1
BMP2,ACVR2B_BMPR1A,P12643,Q13705_P36894,1
MST1,MST1R,P26927,Q04912,1
GDF1,SMAD3,P27539,P84022,1
GLS_SLC17A6,GRIK3_GRIK4,COMPLEX:O94925_Q9P2U8,Q13003_NA,1
CGA,LHCGR,P01215,P22888,1
C4A,C3AR1,P0C0L4,Q16581,1
CXCL11,ACKR3,O14625,P25106,1
CRH,CRHR2,P06850,Q13324,1
GCG,VIPR1,P01275,P32241,1
SLC18A1_TPH1,HTR1D,COMPLEX:P17752_P54219,P28221,1
GLS2_SLC1A3,GRIA4,COMPLEX:P43003_Q9UI32,P48058,1
CCL4,CCR8,P13236,P51685,1
CDH1,KLRG1,P12830,Q96E93,1
POMC,OPRD1,P01189,P41143,1
UBC,RIPK1,P0CG48,Q13546,1
NLGN3,NRXN3,Q9NZ94,Q9Y4C0,1
NBL1,BMP8B,P41271,P34820,1
VTN,ITGA3,P04004,P26006,1
MPZ,MPZL1,P25189,O95297,1
SPTBN2,PTPRA,O15020,P18433,1
INHBA_INHBB,ACVR1B_ACVR2B,COMPLEX:P08476_P09529,P36896_Q13705,1
TNF,TNFRSF1A,P01375,P19438,1
NCAM1,PTPRA,P13591,P18433,1
SFRP4,WNT9B,Q6FHJ7,O14905,1
KLB,FGFR1,Q86Z14,P11362,1
SRD5A2,AR,COMPLEX:P31213,P10275,1
DRAXIN,WNT4,Q8NBI3,P56705,1
SOSTDC1,WNT7A,Q6X4U4,O00755,1
B2M,LILRB2,P61769,Q8N423,1
LEFTY1,BMP2,O75610,P12643,1
ITGAL_ITGB2,F11R,COMPLEX:P05107_P20701,Q9Y624,1
GNAI2,CHRM1,P04899,P11229,1
WNT10B,FZD8_LRP5,O00744,Q9H461_O75197,1
CCL23,ADRA2A,P55773,P08913,1
GDF1,TGFBR1,P27539,P36897,1
SFRP1,WNT10A,Q8N474,Q9GZT5,1
HSD3B1,CATSPER4_CATSPERD,COMPLEX:P14060,NA_NA,1
TGFB2,TGFBR1,P61812,P36897,1
WNT1,FZD1_LRP6,P04628,Q9UP38_O75581,1
PTH,RAMP2,P01270,O60895,1
ADAM2,ITGA6,Q99965,P23229,1
ARF1,PLD2,P84077,O14939,1
LAMA1,ITGA6_ITGB1,P25391,P23229_P05556,1
GAD1_SLC6A6,GABBR2,COMPLEX:P31641_Q99259,O75899,1
ENTPD1,ADORA2A,P49961,P29274,1
LEFTY1,ACVR2A,O75610,P27037,1
GLS_SLC1A1,GRIK2_GRIK4,COMPLEX:O94925_P43005,Q13002_NA,1
PF4,MTNR1A,P02776,P48039,1
TNC,ITGA8_ITGB1,P24821,P53708_P05556,1
MIA,CDH7,Q16674,Q9ULB5,1
CALM2,TRPC5,P0DP24,Q9UL62,1
BMP8B,BMPR1B,P34820,O00238,1
IGF1,IGF2R,P05019,P11717,1
FN1,ITGA4_ITGB1,P02751,P13612_P05556,1
NLGN2,NRXN2,Q8NFZ4,P58401,1
NRXN2,NLGN2,P58401,Q8NFZ4,1
RPS27A,ADRB2,P62979,P07550,1
GLS2_SLC1A3,GRIK3,COMPLEX:P43003_Q9UI32,Q13003,1
COL4A6,GP6,Q14031,Q9HCN6,1
BGN,LY96,P21810,Q9Y6Y9,1
COL2A1,ITGA2B,P02458,P08514,1
WNT9B,FZD3_LRP5,O14905,Q9NPG1_O75197,1
ITGA9_ITGB1,VCAM1,COMPLEX:P05556_Q13797,P19320,1
LAMC1,ITGA9_ITGB1,P11047,Q13797_P05556,1
LTF,LRP11,P02788,Q86VZ4,1
THBS1,TNFRSF11B,P07996,O00300,1
CXCL9,CCR3,Q07325,P51677,1
BMP10,ACVRL1,O95393,P37023,1
COL1A2,GP6,P08123,Q9HCN6,1
CXCL13,CCR10,O43927,P46092,1
AVP,AVPR1A,P01185,P37288,1
DKK2,WNT6,Q9UBU2,Q9Y6F9,1
BMP4,BMPR1B,P12644,O00238,1
EFNB1,EPHB2,P98172,P29323,1
PYY,NPY2R,P10082,P49146,1
NOTCH2,JAG1,Q04721,P78504,1
FSHB,ADCYAP1R1,P01225,P41586,1
RPS27A,TGFBR2,P62979,P37173,1
LAMA2,ADGRG6,P24043,Q86SQ4,1
GLS_SLC1A3,GRIA3,COMPLEX:O94925_P43003,P42263,1
THBS4,ITGAV_ITGB3,P35443,P06756_P05106,1
NTN1,UNC5A,O95631,Q6ZN44,1
DRAXIN,WNT1,Q8NBI3,P04628,1
CCL28,MTNR1A,Q9NRJ3,P48039,1
RNF43,FZD10_LRP6,Q68DV7,Q9ULW2_O75581,1
PRSS2,F2RL3,P07478,Q96RI0,1
LY86,CD180,O95711,Q99467,1
CORT,SSTR4,O00230,P31391,1
UBB,RIPK1,P0CG47,Q13546,1
WNT16,FZD8_LRP5,Q9UBV4,Q9H461_O75197,1
FGF11,FGFR4,Q92914,P22455,1
SOST,WNT8A,Q9BQB4,Q9H1J5,1
SFRP4,WNT1,Q6FHJ7,P04628,1
COL4A4,ITGB3,P53420,P05106,1
RSPO2,WNT9A,Q6UXX9,O14904,1
RLN2,PTH1R,P04090,Q03431,1
FN1,CD44,P02751,P16070,1
WNT5A,FZD8_RYK,P41221,Q9H461_P34925,1
SEMA6D,KDR_PLXNA1,Q8NFY4,P35968_Q9UIW2,1
EFNA2,EPHA3,O43921,P29320,1
DRAXIN,WNT3A,Q8NBI3,P56704,1
NSMF,GNRHR,Q6X4W1,P30968,1
ADM,VIPR1,P35318,P32241,1
RSPO4,WNT2B,Q2I0M5,Q93097,1
FGF4,NRP1,P08620,O14786,1
CD58,CD2,P19256,P06729,1
HLA-E,KLRD1,P13747,Q13241,1
IL34,CSF1R,Q6ZMJ4,P07333,1
SLPI,CD4,P03973,P01730,1
GLS_SLC1A2,GRM7,COMPLEX:O94925_P43004,Q14831,1
VIP,VIPR1,P01282,P32241,1
GDF3,ACVR2A,Q9NR23,P27037,1
CCL7,CXCR3,P80098,P49682,1
SFRP5,WNT6,Q5T4F7,Q9Y6F9,1
CALCB,RAMP3,P10092,O60896,1
ENG,ACVR2A_ACVRL1,P17813,P27037_P37023,1
GAD1_SLC6A6,GABRA4_GABRB3_GABRG2,COMPLEX:P31641_Q99259,NA_NA_NA,1
ADAM12,ITGA9,O43184,Q13797,1
NLGN2,NRXN3,Q8NFZ4,Q9Y4C0,1
CCN2,ITGB2,P29279,P05107,1
FGF9,FGFR3,P31371,P22607,1
FN1,ITGA2B,P02751,P08514,1
COL9A2,ITGA11_ITGB1,Q14055,Q9UKX5_P05556,1
BMP6,ACVR1_BMPR2,P22004,Q04771_Q13873,1
WNT8B,FZD4_LRP5,Q93098,Q9ULV1_O75197,1
GREM1,BMP5,O60565,P22003,1
GLS2_SLC1A2,GRIK3_GRIK5,COMPLEX:P43004_Q9UI32,Q13003_NA,1
APOC1,VLDLR,P02654,P98155,1
IL17RD,FGFR1,Q8NFM7,P11362,1
SERPINE2,LRP1,P07093,Q07954,1
GLS_SLC17A7,GRIN1_GRIN2A,COMPLEX:O94925_Q9P2U7,NA_NA,1
GLS_SLC1A1,GRIN1_GRIN2B,COMPLEX:O94925_P43005,NA_NA,1
COL6A1,ITGA10_ITGB1,P12109,O75578_P05556,1
FSHB,FSHR,P01225,P23945,1
IL19,IL20RB,Q9UHD0,Q6UXL0,1
HLA-A,LILRB2,P04439,Q8N423,1
LAMB3,ITGA3,Q13751,P26006,1
FN1,ITGB7,P02751,P26010,1
SOST,WNT2,Q9BQB4,P09544,1
DKK4,WNT3A,Q9UBT3,P56704,1
WNT7A,FZD8_LRP5,O00755,Q9H461_O75197,1
WNT10B,FZD1_LRP6,O00744,Q9UP38_O75581,1
SLC6A4_TPH2,HTR1F,COMPLEX:P31645_Q8IWU9,P30939,1
WNT8A,FZD1_LRP6,Q9H1J5,Q9UP38_O75581,1
FSHB,GPR20,P01225,Q99678,1
GLS2_SLC1A6,GRIN1_GRIN2B,COMPLEX:P48664_Q9UI32,NA_NA,1
WNT7B,FZD3_LRP6,P56706,Q9NPG1_O75581,1
GZMB,PGRMC1,P10144,O00264,1
COL6A1,SDC1,P12109,P18827,1
GAL,GALR2_GPR151,P22466,O43603_Q8TDV0,1
GLS_SLC17A7,GRIN1_GRIN2D,COMPLEX:O94925_Q9P2U7,NA_O15399,1
LEFTY2,ACVR2A,O00292,P27037,1
FN1,ITGA8_ITGB1,P02751,P53708_P05556,1
PENK,OPRK1,P01210,P41145,1
WNT2B,FZD7_LRP5,Q93097,O75084_O75197,1
INHA_INHBA,ACVR1B_ACVR2B,COMPLEX:P05111_P08476,P36896_Q13705,1
LAMC3,ITGA3,Q9Y6N6,P26006,1
EPHA8,EFNA3,P29322,P52797,1
IFNA4,IFNAR2,P05014,P48551,1
PYY,NPY6R,P10082,Q99463,1
ITGAV_ITGB3,ADGRE2,COMPLEX:P05106_P06756,Q9UHX3,1
GAD1,GRM4,Q99259,Q14833,1
GNAI2,CNR1,P04899,P21554,1
GNAI2,CXCR2,P04899,P25025,1
TSHB,PTH1R,P01222,Q03431,1
PTH2,VIPR1,Q96A98,P32241,1
GLS_SLC1A1,GRM7,COMPLEX:O94925_P43005,Q14831,1
GDF2,ACVR2B,Q9UK05,Q13705,1
GLS2_SLC17A7,GRIN1_GRIN2C,COMPLEX:Q9P2U7_Q9UI32,NA_Q14957,1
NPY,NPY4R2,P01303,P0DQD5,1
JAM3,JAM3,Q9BX67,Q9BX67,1
LAMA2,ITGA6_ITGB1,P24043,P23229_P05556,1
EGF,LDLR,P01133,P01130,1
UBA52,LRP2,P62987,P98164,1
COL4A4,ITGA9_ITGB1,P53420,Q13797_P05556,1
CCL7,CCR2,P80098,P41597,1
WNT3A,FZD5,P56704,Q13467,1
PMCH,ADRA2A,P20382,P08913,1
GNAI2,FPR1,P04899,P21462,1
WNT7A,FZD7_LRP6,O00755,O75084_O75581,1
SPP1,ITGB5,P10451,P18084,1
HLA-G,KLRD1,P17693,Q13241,1
EDN1,EDNRB,P05305,P24530,1
TNR,ITGA9_ITGB1,Q92752,Q13797_P05556,1
COL1A1,ITGA11_ITGB1,P02452,Q9UKX5_P05556,1
GLS_SLC1A6,GRIK3_GRIK5,COMPLEX:O94925_P48664,Q13003_NA,1
MIA,CDH19,Q16674,Q9H159,1
CCL14,CCR1,Q16627,P32246,1
NTN4,DCC,Q9HB63,P43146,1
RYK,FZD1,P34925,Q9UP38,1
BAMBI,ACVR2A_BMPR1B,Q13145,P27037_O00238,1
INSL3,ADRB2,P51460,P07550,1
LTB,LTBR,Q06643,P36941,1
PSAP,CELSR1,P07602,Q9NYQ6,1
BMP2,ENG,P12643,P17813,1
GAD1_SLC6A6,GABRA2_GABRB3_GABRG2,COMPLEX:P31641_Q99259,NA_NA_NA,1
GHRH,TSHR,P01286,P16473,1
SELL,SELPLG,P14151,Q14242,1
APOE,LRP5,P02649,O75197,1
HMMR,HAS2,O75330,Q92819,1
ICAM2,ITGAL,P13598,P20701,1
GDF3,TGFBR1,Q9NR23,P36897,1
WNT8B,FZD5_LRP5,Q93098,Q13467_O75197,1
HLA-B,KLRD1,P01889,Q13241,1
LAMA1,ITGA2,P25391,P17301,1
YARS1,CXCR1,P54577,P25024,1
ALDH1A3,CRABP2_RARG_RXRG,COMPLEX:P47895,NA_NA_NA,1
TGFB3,TGFBR1,P10600,P36897,1
GDF2,ACVRL1,Q9UK05,P37023,1
ECM1,CACHD1,Q16610,Q5VU97,1
CEL,RORA,COMPLEX:P19835,P35398,1
TGFB2,ACVR1_TGFBR2,P61812,Q04771_P37173,1
APCDD1,FZD8_LRP5,Q8J025,Q9H461_O75197,1
BMP6,ACVR1_ACVR2A,P22004,Q04771_P27037,1
CCL7,ACKR1,P80098,Q16570,1
WNT5A,FZD10,P41221,Q9ULW2,1
ARTN,GFRA2,Q5T4W7,O00451,1
POMC,PTH1R,P01189,Q03431,1
GLS_SLC1A3,GRIK1_GRIK5,COMPLEX:O94925_P43003,P39086_NA,1
HP,ITGB2,P00738,P05107,1
HLA-E,KLRC2_KLRD1,P13747,P26717_Q13241,1
IGFBP1,IGFL3,P08833,Q6UXB1,1
THBS1,ITGB3,P07996,P05106,1
GAD2_SLC6A1,GABRA4_GABRB3_GABRD,COMPLEX:P30531_Q05329,NA_NA_NA,1
KLB,FGFR3,Q86Z14,P22607,1
VEGFA,FLT1,P15692,P17948,1
EFNB2,EPHA3,P52799,P29320,1
HLA-C,DDR1,P10321,Q08345,1
NTN4,UNC5B,Q9HB63,Q8IZJ1,1
INHBB,TGFB1,P09529,P01137,1
HLA-G,KLRC1,P17693,P26715,1
DLL3,NOTCH4,Q9NYJ7,Q99466,1
APOB,LRP2,P04114,P98164,1
LAMA1,ITGB8,P25391,P26012,1
SLC6A4_TPH1,HTR3A_HTR3B_HTR3C_HTR3D,COMPLEX:P17752_P31645,P46098_O95264_Q8WXA8_Q70Z44,1
GDF7,ACVR2A_BMPR1B,Q7Z4P5,P27037_O00238,1
NMB,BRS3,P08949,P32247,1
APP,MTNR1A,P05067,P48039,1
SLC18A2_TPH2,HTR1A,COMPLEX:Q05940_Q8IWU9,P08908,1
SFRP1,WNT4,Q8N474,P56705,1
BAMBI,ACVR2B_BMPR1A,Q13145,Q13705_P36894,1
AFDN,EPHB2,P55196,P29323,1
GAD2_SLC6A11,GABRA5_GABRB3_GABRG2,COMPLEX:P48066_Q05329,NA_NA_NA,1
HSP90B1,TLR7,P14625,Q9NYK1,1
PTN,PTPRZ1,P21246,P23471,1
CD80,CTLA4,P33681,P16410,1
WNT4,FZD3_LRP6,P56705,Q9NPG1_O75581,1
HLA-C,KIR2DL1,P10321,P43626,1
TNC,ITGAV_ITGB6,P24821,P06756_P18564,1
SOSTDC1,WNT10B,Q6X4U4,O00744,1
AVP,TSHR,P01185,P16473,1
IL15,IL15RA_IL2RB_IL2RG,P40933,Q13261_P14784_P31785,1
COL4A6,ITGA2_ITGB1,Q14031,P17301_P05556,1
IL36B,IL1RL2,Q9NZH7,Q9HB29,1
BMP7,ACVR2B_BMPR1B,P18075,Q13705_O00238,1
DRD2,GNAI2,P14416,P04899,1
INHBA,TGFB3,P08476,P10600,1
WNT3,FZD10_LRP6,P56703,Q9ULW2_O75581,1
ANGPTL3,ITGA5,Q9Y5C1,P08648,1
VEGFD,FLT4,O43915,P35916,1
COL5A2,ITGA1,P05997,P56199,1
DDC_SLC6A3,DRD4,COMPLEX:P20711_Q01959,P21917,1
TSHR,GNAI2,P16473,P04899,1
HSPA1A,GRIN2D,P0DMV8,O15399,1
GAD1_SLC6A12,GABRA4_GABRB3_GABRG2,COMPLEX:P48065_Q99259,NA_NA_NA,1
APCDD1,FZD8_LRP6,Q8J025,Q9H461_O75581,1
WNT6,FZD6_LRP5,Q9Y6F9,O60353_O75197,1
CXCL2,GRM7,P19875,Q14831,1
GDF7,ACVR2B_BMPR1B,Q7Z4P5,Q13705_O00238,1
WNT10A,FZD6_LRP5,Q9GZT5,O60353_O75197,1
UBA52,TGFBR2,P62987,P37173,1
TNC,ITGB3,P24821,P05106,1
CXCL11,CCR3,O14625,P51677,1
WNT8B,FZD6_LRP5,Q93098,O60353_O75197,1
CALM3,PDE1C,P0DP25,Q14123,1
SAA1,MTNR1A,P0DJI8,P48039,1
CRIPTO,ACVR2B,P13385,Q13705,1
HLA-E,KLRK1,P13747,P26718,1
WNT2B,FZD7_LRP6,Q93097,O75084_O75581,1
COL9A3,ITGA11_ITGB1,Q14050,Q9UKX5_P05556,1
NRXN2,NLGN1,P58401,Q8N2Q7,1
EPHA4,EFNA4,P54764,P52798,1
RNF43,FZD6_LRP6,Q68DV7,O60353_O75581,1
ARPC5,LRP2,O15511,P98164,1
FGF13,FGFR1,Q92913,P11362,1
PTHLH,RAMP2,P12272,O60895,1
HLA-C,LILRA3,P10321,Q8N6C8,1
GAD2_SLC6A11,GABRA4_GABRB2_GABRD,COMPLEX:P48066_Q05329,NA_NA_NA,1
CEL,RORC,COMPLEX:P19835,P51449,1
RSPO2,WNT1,Q6UXX9,P04628,1
BMP2,ACVRL1,P12643,P37023,1
GLS_SLC1A6,GRM3,COMPLEX:O94925_P48664,Q14832,1
GLS2_SLC1A6,GRIK1_GRIK5,COMPLEX:P48664_Q9UI32,P39086_NA,1
ADM,ADRB2,P35318,P07550,1
PLG,F3,P00747,P13726,1
CDH1,ERBB3,P12830,P21860,1
BMP5,BMPR1B_BMPR2,P22003,O00238_Q13873,1
GLS_SLC1A7,GRM2,COMPLEX:O00341_O94925,Q14416,1
LAMA1,ITGB4,P25391,P16144,1
CGA,ADRB2,P01215,P07550,1
PORCN,WNT2,Q9H237,P09544,1
UBASH3B,NR1I2,COMPLEX:Q8TF42,O75469,1
BMP8A,ACVR2B,Q7Z5Y6,Q13705,1
EDA,EDAR,Q92838,Q9UNE0,1
KLRD1,HLA-C,Q13241,P10321,1
WNT5B,FZD10,Q9H1J7,Q9ULW2,1
CCL13,ACKR4,Q99616,Q9NPB9,1
GLS_SLC17A8,GRIA3,COMPLEX:O94925_Q8NDX2,P42263,1
NODAL,SMAD3,Q96S42,P84022,1
DIO3_TG,THRB,COMPLEX:P01266_P55073,P10828,1
PROS1,AXL,P07225,P30530,1
WNT5B,FZD7,Q9H1J7,O75084,1
RPS27A,LRP2,P62979,P98164,1
ZNRF3,FZD8_LRP6,Q9ULT6,Q9H461_O75581,1
S100A4,PGLYRP1,P26447,O75594,1
WNT7A,FZD6_LRP5,O00755,O60353_O75197,1
IL37,IL18R1,Q9NZH6,Q13478,1
CCL5,GPR75,P13501,O95800,1
CALCA,GPR20,P06881,Q99678,1
CALM3,KCNQ5,P0DP25,Q9NR82,1
GLS2_SLC1A6,GRM4,COMPLEX:P48664_Q9UI32,Q14833,1
GLS2_SLC1A1,GRIN1_GRIN2A,COMPLEX:P43005_Q9UI32,NA_NA,1
GLS_SLC1A2,GRM4,COMPLEX:O94925_P43004,Q14833,1
WNT9B,FZD6_LRP6,O14905,O60353_O75581,1
GLS2_SLC1A2,GRIA4,COMPLEX:P43004_Q9UI32,P48058,1
SLURP1,CHRNA4,P55000,P43681,1
SEMA4A,PLXNB3,Q9H3S1,Q9ULL4,1
AFDN,EPHA7,P55196,Q15375,1
WNT8B,FZD3_LRP5,Q93098,Q9NPG1_O75197,1
NOTUM,WNT8A,Q6P988,Q9H1J5,1
BTLA,VTCN1,Q7Z6A9,Q7Z7D3,1
GAD1_SLC6A13,GABRA6_GABRB3_GABRD,COMPLEX:Q99259_Q9NSD5,NA_NA_NA,1
GAD2_SLC6A1,GABRA6_GABRB3_GABRD,COMPLEX:P30531_Q05329,NA_NA_NA,1
LEFTY2,GDF7,O00292,Q7Z4P5,1
NTN4,UNC5D,Q9HB63,Q6UXZ4,1
SOSTDC1,WNT8A,Q6X4U4,Q9H1J5,1
ASRGL1,CCR10,Q7L266,P46092,1
SHH,SMO,Q15465,Q99835,1
HTR2C,LIN7C,P28335,Q9NUP9,1
NCAN,SDC3,O14594,O75056,1
VTN,ITGA8_ITGB1,P04004,P53708_P05556,1
COL4A6,CD47,Q14031,Q08722,1
AGRN,MUSK,O00468,O15146,1
CD55,ADGRE5,P08174,P48960,1
COL6A6,GP6,A6NMZ7,Q9HCN6,1
WNT5B,FZD8,Q9H1J7,Q9H461,1
SFRP4,WNT7A,Q6FHJ7,O00755,1
MT-RNR2,FPR2,Q8IVG9,P25090,1
GAD2_SLC6A13,GABRA1_GABRB3,COMPLEX:Q05329_Q9NSD5,NA_NA,1
FGF9,FGFR4,P31371,P22455,1
SLURP2,CHRNA7,P0DP57,COMPLEX:P36544,1
SHBG,CD177,P04278,Q8N6Q3,1
BMP2,BMPR1A,P12643,P36894,1
TPH1,HTR1E,P17752,P28566,1
NPPB,NPR1,P16860,P16066,1
WNT3,FZD6_LRP6,P56703,O60353_O75581,1
GLS_SLC17A7,GRIK3_GRIK4,COMPLEX:O94925_Q9P2U7,Q13003_NA,1
RSPO4,WNT2,Q2I0M5,P09544,1
FARP2,PLXNA3,O94887,P51805,1
GLS2_SLC1A7,GRIN1_GRIN2D,COMPLEX:O00341_Q9UI32,NA_O15399,1
KNG1,GP1BA,P01042,P07359,1
TGFB3,ENG,P10600,P17813,1
COL4A3,ITGA11_ITGB1,Q01955,Q9UKX5_P05556,1
LTB,TNFRSF1A,Q06643,P19438,1
CXCL8,MTNR1A,P10145,P48039,1
B2M,KLRC1,P61769,P26715,1
WNT8B,FZD7_LRP5,Q93098,O75084_O75197,1
FGF3,FGFR3,P11487,P22607,1
KDR,SEMA6D,P35968,Q8NFY4,1
RLN3,RXFP1,Q8WXF3,Q9HBX9,1
A0A0A0MR89,NLGN1,A0A0A0MR89,Q8N2Q7,1
C1QL1,ADGRB3,O75973,O60242,1
CHAT_SLC5A7,CHRM2,COMPLEX:P28329_Q9GZV3,P08172,1
WNT9B,FZD3_LRP6,O14905,Q9NPG1_O75581,1
BAMBI,FZD3_LRP6,Q13145,Q9NPG1_O75581,1
CD226,NECTIN2,Q15762,Q92692,1
MUC2,AGR2,Q02817,O95994,1
DBH_SLC6A2,ADRB2,COMPLEX:P09172_P23975,P07550,1
VWF,SIRPA,P04275,P78324,1
GLS2_SLC17A8,GRIK3_GRIK5,COMPLEX:Q8NDX2_Q9UI32,Q13003_NA,1
CHAT_SLC10A4,CHRNA7,COMPLEX:P28329_Q96EP9,COMPLEX:P36544,1
NID1,H3BM21,P14543,H3BM21,1
SOSTDC1,WNT7B,Q6X4U4,P56706,1
IGFBP6,IGF2,P24592,P01344,1
NPY,NPY1R,P01303,P25929,1
PTH2,ADRB2,Q96A98,P07550,1
LEFTY1,BMP7,O75610,P18075,1
VEGFA,ITGB3,P15692,P05106,1
LAMC3,ITGA2,Q9Y6N6,P17301,1
IFNA8,IFNAR1,P32881,P17181,1
ADAM15,H3BM21,Q13444,H3BM21,1
HLA-F,CD8B,P30511,P10966,1
RSPO2,WNT9B,Q6UXX9,O14905,1
GHRH,VIPR1,P01286,P32241,1
SERPINE1,ITGAV,P05121,P06756,1
CALCA,TSHR,P06881,P16473,1
WNT5A,FZD1,P41221,Q9UP38,1
COL6A3,ITGA3_ITGB1,P12111,P26006_P05556,1
ZNRF3,FZD1_LRP6,Q9ULT6,Q9UP38_O75581,1
DIO3_TG,THRA,COMPLEX:P01266_P55073,P10827,1
INSL5,RXFP4,Q9Y5Q6,Q8TDU9,1
NID1,A0A2R8YGI3,P14543,A0A2R8YGI3,1
COL9A3,SDC1,Q14050,P18827,1
GLS2_SLC17A7,GRIN1_GRIN2A,COMPLEX:Q9P2U7_Q9UI32,NA_NA,1
DKK1,WNT6,O94907,Q9Y6F9,1
GHRL,GHRHR,Q9UBU3,Q02643,1
NODAL,ACVR1C_ACVR2B_CFC1,Q96S42,Q8NER5_Q13705_P0CG37,1
DKK2,WNT3,Q9UBU2,P56703,1
APP,PLXNA4,P05067,Q9HCM2,1
SLC6A4_TPH2,HTR2A,COMPLEX:P31645_Q8IWU9,P28223,1
GAD1_SLC6A6,GABRA1_GABRB2_GABRD,COMPLEX:P31641_Q99259,NA_NA_NA,1
DKK2,WNT4,Q9UBU2,P56705,1
MMP9,ITGAM,P14780,P11215,1
NTN1,DCC,O95631,P43146,1
NOTUM,WNT7A,Q6P988,O00755,1
POMC,MTNR1A,P01189,P48039,1
FSHB,ADRB3,P01225,P13945,1
CTSG,F2RL2,P08311,O00254,1
LAMA5,ITGA6_ITGB1,O15230,P23229_P05556,1
GDF7,ACVR2B,Q7Z4P5,Q13705,1
WNT2,FZD8_LRP6,P09544,Q9H461_O75581,1
ADRA2A,GNAI2,P08913,P04899,1
GLS_SLC17A8,GRIK2_GRIK5,COMPLEX:O94925_Q8NDX2,Q13002_NA,1
DRAXIN,WNT8B,Q8NBI3,Q93098,1
CXCL10,MTNR1A,P02778,P48039,1
GLS2_SLC17A8,GRIK1_GRIK5,COMPLEX:Q8NDX2_Q9UI32,P39086_NA,1
TSHB,GPR84,P01222,Q9NQS5,1
NXPH3,NRXN3,O95157,Q9Y4C0,1
CDH4,CDH4,P55283,P55283,1
EFNA4,EPHA5,P52798,P54756,1
WNT1,FZD9,P04628,O00144,1
CCL21,GRM7,O00585,Q14831,1
GAD1_SLC6A11,GABRA2_GABRB3_GABRG2,COMPLEX:P48066_Q99259,NA_NA_NA,1
WNT9A,FZD4_LRP6,O14904,Q9ULV1_O75581,1
